"DateMonth","Category","PdDistrict","Count"
"2003-02","SEX OFFENSES, FORCIBLE","TARAVAL",9
"2003-02","STOLEN PROPERTY","TARAVAL",2
"2003-02","SUICIDE","TARAVAL",2
"2003-02","SUSPICIOUS OCC","TARAVAL",41
"2003-02","TRESPASS","TARAVAL",2
"2003-02","VANDALISM","TARAVAL",48
"2003-02","VEHICLE THEFT","TARAVAL",116
"2003-02","WARRANTS","TARAVAL",38
"2003-02","WEAPON LAWS","TARAVAL",11
"2003-02","ASSAULT","TENDERLOIN",95
"2003-02","BURGLARY","TENDERLOIN",15
"2003-02","DISORDERLY CONDUCT","TENDERLOIN",3
"2003-02","DRIVING UNDER THE INFLUENCE","TENDERLOIN",3
"2003-02","DRUG/NARCOTIC","TENDERLOIN",219
"2003-02","DRUNKENNESS","TENDERLOIN",14
"2003-02","EMBEZZLEMENT","TENDERLOIN",8
"2003-02","EXTORTION","TENDERLOIN",1
"2003-02","FORGERY/COUNTERFEITING","TENDERLOIN",10
"2003-02","FRAUD","TENDERLOIN",14
"2003-02","GAMBLING","TENDERLOIN",1
"2003-02","KIDNAPPING","TENDERLOIN",2
"2003-02","LARCENY/THEFT","TENDERLOIN",125
"2003-02","LIQUOR LAWS","TENDERLOIN",6
"2003-02","LOITERING","TENDERLOIN",1
"2003-02","MISSING PERSON","TENDERLOIN",9
"2003-02","NON-CRIMINAL","TENDERLOIN",62
"2003-02","OTHER OFFENSES","TENDERLOIN",153
"2003-02","PROSTITUTION","TENDERLOIN",14
"2003-02","ROBBERY","TENDERLOIN",23
"2003-02","SECONDARY CODES","TENDERLOIN",8
"2003-02","SEX OFFENSES, FORCIBLE","TENDERLOIN",6
"2003-02","SEX OFFENSES, NON FORCIBLE","TENDERLOIN",1
"2003-02","STOLEN PROPERTY","TENDERLOIN",6
"2003-02","SUICIDE","TENDERLOIN",1
"2003-02","SUSPICIOUS OCC","TENDERLOIN",27
"2003-02","TRESPASS","TENDERLOIN",12
"2003-02","VANDALISM","TENDERLOIN",25
"2003-02","VEHICLE THEFT","TENDERLOIN",35
"2003-02","WARRANTS","TENDERLOIN",123
"2003-02","WEAPON LAWS","TENDERLOIN",16
"2003-03","ARSON","BAYVIEW",5
"2003-03","ASSAULT","BAYVIEW",144
"2003-03","BURGLARY","BAYVIEW",56
"2003-03","DISORDERLY CONDUCT","BAYVIEW",7
"2003-03","DRIVING UNDER THE INFLUENCE","BAYVIEW",1
"2003-03","DRUG/NARCOTIC","BAYVIEW",46
"2003-03","DRUNKENNESS","BAYVIEW",2
"2003-03","FAMILY OFFENSES","BAYVIEW",1
"2003-03","FORGERY/COUNTERFEITING","BAYVIEW",10
"2003-03","FRAUD","BAYVIEW",18
"2003-03","GAMBLING","BAYVIEW",1
"2003-03","KIDNAPPING","BAYVIEW",7
"2003-03","LARCENY/THEFT","BAYVIEW",179
"2003-03","LIQUOR LAWS","BAYVIEW",3
"2003-03","MISSING PERSON","BAYVIEW",65
"2003-03","NON-CRIMINAL","BAYVIEW",89
"2003-03","OTHER OFFENSES","BAYVIEW",212
"2003-03","ROBBERY","BAYVIEW",32
"2003-03","RUNAWAY","BAYVIEW",1
"2003-03","SECONDARY CODES","BAYVIEW",11
"2003-03","SEX OFFENSES, FORCIBLE","BAYVIEW",7
"2003-03","SEX OFFENSES, NON FORCIBLE","BAYVIEW",1
"2003-03","STOLEN PROPERTY","BAYVIEW",2
"2003-03","SUICIDE","BAYVIEW",1
"2003-03","SUSPICIOUS OCC","BAYVIEW",41
"2003-03","TRESPASS","BAYVIEW",8
"2003-03","VANDALISM","BAYVIEW",51
"2003-03","VEHICLE THEFT","BAYVIEW",185
"2003-03","WARRANTS","BAYVIEW",69
"2003-03","WEAPON LAWS","BAYVIEW",19
"2003-03","ARSON","CENTRAL",1
"2003-03","ASSAULT","CENTRAL",111
"2003-03","BAD CHECKS","CENTRAL",4
"2003-03","BURGLARY","CENTRAL",55
"2003-03","DISORDERLY CONDUCT","CENTRAL",7
"2003-03","DRIVING UNDER THE INFLUENCE","CENTRAL",1
"2003-03","DRUG/NARCOTIC","CENTRAL",29
"2003-03","DRUNKENNESS","CENTRAL",9
"2003-03","EXTORTION","CENTRAL",1
"2003-03","FORGERY/COUNTERFEITING","CENTRAL",24
"2003-03","FRAUD","CENTRAL",39
"2003-03","KIDNAPPING","CENTRAL",2
"2003-03","LARCENY/THEFT","CENTRAL",305
"2003-03","LOITERING","CENTRAL",4
"2003-03","MISSING PERSON","CENTRAL",21
"2003-03","NON-CRIMINAL","CENTRAL",112
"2003-03","OTHER OFFENSES","CENTRAL",135
"2003-03","PROSTITUTION","CENTRAL",4
"2003-03","ROBBERY","CENTRAL",26
"2003-03","SECONDARY CODES","CENTRAL",9
"2003-03","SEX OFFENSES, FORCIBLE","CENTRAL",3
"2003-03","STOLEN PROPERTY","CENTRAL",9
"2003-03","SUSPICIOUS OCC","CENTRAL",31
"2003-03","TRESPASS","CENTRAL",15
"2003-03","VANDALISM","CENTRAL",54
"2003-03","VEHICLE THEFT","CENTRAL",108
"2003-03","WARRANTS","CENTRAL",51
"2003-03","WEAPON LAWS","CENTRAL",6
"2003-03","ARSON","INGLESIDE",4
"2003-03","ASSAULT","INGLESIDE",145
"2003-03","BAD CHECKS","INGLESIDE",1
"2003-03","BURGLARY","INGLESIDE",59
"2003-03","DISORDERLY CONDUCT","INGLESIDE",1
"2003-03","DRUG/NARCOTIC","INGLESIDE",30
"2003-03","DRUNKENNESS","INGLESIDE",1
"2003-03","EMBEZZLEMENT","INGLESIDE",4
"2003-03","FAMILY OFFENSES","INGLESIDE",1
"2003-03","FORGERY/COUNTERFEITING","INGLESIDE",18
"2003-03","FRAUD","INGLESIDE",23
"2003-03","KIDNAPPING","INGLESIDE",5
"2003-03","LARCENY/THEFT","INGLESIDE",148
"2003-03","LIQUOR LAWS","INGLESIDE",2
"2003-03","MISSING PERSON","INGLESIDE",57
"2003-03","NON-CRIMINAL","INGLESIDE",111
"2003-03","OTHER OFFENSES","INGLESIDE",147
"2003-03","PORNOGRAPHY/OBSCENE MAT","INGLESIDE",1
"2003-03","ROBBERY","INGLESIDE",32
"2003-03","RUNAWAY","INGLESIDE",5
"2003-03","SECONDARY CODES","INGLESIDE",19
"2003-03","SEX OFFENSES, FORCIBLE","INGLESIDE",7
"2003-03","STOLEN PROPERTY","INGLESIDE",12
"2003-03","SUICIDE","INGLESIDE",2
"2003-03","SUSPICIOUS OCC","INGLESIDE",43
"2003-03","TRESPASS","INGLESIDE",5
"2003-03","VANDALISM","INGLESIDE",70
"2003-03","VEHICLE THEFT","INGLESIDE",211
"2003-03","WARRANTS","INGLESIDE",43
"2003-03","WEAPON LAWS","INGLESIDE",14
"2003-03","ARSON","MISSION",3
"2003-03","ASSAULT","MISSION",173
"2003-03","BAD CHECKS","MISSION",2
"2003-03","BURGLARY","MISSION",80
"2003-03","DISORDERLY CONDUCT","MISSION",17
"2003-03","DRIVING UNDER THE INFLUENCE","MISSION",2
"2003-03","DRUG/NARCOTIC","MISSION",137
"2003-03","DRUNKENNESS","MISSION",5
"2003-03","EMBEZZLEMENT","MISSION",3
"2003-03","FAMILY OFFENSES","MISSION",1
"2003-03","FORGERY/COUNTERFEITING","MISSION",32
"2003-03","FRAUD","MISSION",26
"2003-03","KIDNAPPING","MISSION",4
"2003-03","LARCENY/THEFT","MISSION",294
"2003-03","LIQUOR LAWS","MISSION",4
"2003-03","LOITERING","MISSION",1
"2003-03","MISSING PERSON","MISSION",34
"2003-03","NON-CRIMINAL","MISSION",171
"2003-03","OTHER OFFENSES","MISSION",273
"2003-03","PROSTITUTION","MISSION",10
"2003-03","ROBBERY","MISSION",40
"2003-03","RUNAWAY","MISSION",4
"2003-03","SECONDARY CODES","MISSION",21
"2003-03","SEX OFFENSES, FORCIBLE","MISSION",9
"2003-03","SEX OFFENSES, NON FORCIBLE","MISSION",1
"2003-03","STOLEN PROPERTY","MISSION",12
"2003-03","SUICIDE","MISSION",2
"2003-03","SUSPICIOUS OCC","MISSION",38
"2003-03","TRESPASS","MISSION",17
"2003-03","VANDALISM","MISSION",94
"2003-03","VEHICLE THEFT","MISSION",193
"2003-03","WARRANTS","MISSION",86
"2003-03","WEAPON LAWS","MISSION",12
"2003-03","ASSAULT","NORTHERN",125
"2003-03","BAD CHECKS","NORTHERN",1
"2003-03","BURGLARY","NORTHERN",77
"2003-03","DISORDERLY CONDUCT","NORTHERN",17
"2003-03","DRIVING UNDER THE INFLUENCE","NORTHERN",3
"2003-03","DRUG/NARCOTIC","NORTHERN",76
"2003-03","DRUNKENNESS","NORTHERN",3
"2003-03","EMBEZZLEMENT","NORTHERN",4
"2003-03","EXTORTION","NORTHERN",1
"2003-03","FORGERY/COUNTERFEITING","NORTHERN",37
"2003-03","FRAUD","NORTHERN",52
"2003-03","KIDNAPPING","NORTHERN",2
"2003-03","LARCENY/THEFT","NORTHERN",391
"2003-03","LIQUOR LAWS","NORTHERN",2
"2003-03","LOITERING","NORTHERN",9
"2003-03","MISSING PERSON","NORTHERN",26
"2003-03","NON-CRIMINAL","NORTHERN",187
"2003-03","OTHER OFFENSES","NORTHERN",172
"2003-03","PROSTITUTION","NORTHERN",14
"2003-03","ROBBERY","NORTHERN",44
"2003-03","SECONDARY CODES","NORTHERN",8
"2003-03","SEX OFFENSES, FORCIBLE","NORTHERN",4
"2003-03","STOLEN PROPERTY","NORTHERN",7
"2003-03","SUSPICIOUS OCC","NORTHERN",39
"2003-03","TRESPASS","NORTHERN",15
"2003-03","VANDALISM","NORTHERN",75
"2003-03","VEHICLE THEFT","NORTHERN",191
"2003-03","WARRANTS","NORTHERN",85
"2003-03","WEAPON LAWS","NORTHERN",12
"2003-03","ARSON","PARK",1
"2003-03","ASSAULT","PARK",68
"2003-03","BAD CHECKS","PARK",1
"2003-03","BURGLARY","PARK",40
"2003-03","DISORDERLY CONDUCT","PARK",7
"2003-03","DRIVING UNDER THE INFLUENCE","PARK",2
"2003-03","DRUG/NARCOTIC","PARK",25
"2003-03","DRUNKENNESS","PARK",15
"2003-03","FORGERY/COUNTERFEITING","PARK",10
"2003-03","FRAUD","PARK",19
"2003-03","KIDNAPPING","PARK",2
"2003-03","LARCENY/THEFT","PARK",142
"2003-03","MISSING PERSON","PARK",31
"2003-03","NON-CRIMINAL","PARK",57
"2003-03","OTHER OFFENSES","PARK",92
"2003-03","ROBBERY","PARK",15
"2003-03","RUNAWAY","PARK",12
"2003-03","SECONDARY CODES","PARK",5
"2003-03","SEX OFFENSES, FORCIBLE","PARK",1
"2003-03","STOLEN PROPERTY","PARK",5
"2003-03","SUSPICIOUS OCC","PARK",19
"2003-03","TRESPASS","PARK",9
"2003-03","VANDALISM","PARK",38
"2003-03","VEHICLE THEFT","PARK",82
"2003-03","WARRANTS","PARK",30
"2003-03","WEAPON LAWS","PARK",7
"2003-03","ARSON","RICHMOND",3
"2003-03","ASSAULT","RICHMOND",54
"2003-03","BAD CHECKS","RICHMOND",1
"2003-03","BURGLARY","RICHMOND",56
"2003-03","DISORDERLY CONDUCT","RICHMOND",2
"2003-03","DRIVING UNDER THE INFLUENCE","RICHMOND",2
"2003-03","DRUG/NARCOTIC","RICHMOND",7
"2003-03","DRUNKENNESS","RICHMOND",2
"2003-03","EMBEZZLEMENT","RICHMOND",1
"2003-03","EXTORTION","RICHMOND",1
"2003-03","FORGERY/COUNTERFEITING","RICHMOND",8
"2003-03","FRAUD","RICHMOND",22
"2003-03","KIDNAPPING","RICHMOND",1
"2003-03","LARCENY/THEFT","RICHMOND",113
"2003-03","MISSING PERSON","RICHMOND",10
"2003-03","NON-CRIMINAL","RICHMOND",72
"2003-03","OTHER OFFENSES","RICHMOND",50
"2003-03","PROSTITUTION","RICHMOND",1
"2003-03","ROBBERY","RICHMOND",16
"2003-03","SECONDARY CODES","RICHMOND",1
"2003-03","SEX OFFENSES, FORCIBLE","RICHMOND",3
"2003-03","STOLEN PROPERTY","RICHMOND",3
"2003-03","SUSPICIOUS OCC","RICHMOND",30
"2003-03","TRESPASS","RICHMOND",5
"2003-03","VANDALISM","RICHMOND",50
"2003-03","VEHICLE THEFT","RICHMOND",78
"2003-03","WARRANTS","RICHMOND",15
"2003-03","WEAPON LAWS","RICHMOND",10
"2003-03","ARSON","SOUTHERN",2
"2003-03","ASSAULT","SOUTHERN",193
"2003-03","BAD CHECKS","SOUTHERN",3
"2003-03","BRIBERY","SOUTHERN",1
"2003-03","BURGLARY","SOUTHERN",71
"2003-03","DISORDERLY CONDUCT","SOUTHERN",23
"2003-03","DRIVING UNDER THE INFLUENCE","SOUTHERN",3
"2003-03","DRUG/NARCOTIC","SOUTHERN",159
"2003-03","DRUNKENNESS","SOUTHERN",9
"2003-03","EMBEZZLEMENT","SOUTHERN",6
"2003-03","EXTORTION","SOUTHERN",1
"2003-03","FAMILY OFFENSES","SOUTHERN",3
"2003-03","FORGERY/COUNTERFEITING","SOUTHERN",24
"2003-03","FRAUD","SOUTHERN",59
"2003-03","GAMBLING","SOUTHERN",1
"2003-03","KIDNAPPING","SOUTHERN",3
"2003-03","LARCENY/THEFT","SOUTHERN",529
"2003-03","LIQUOR LAWS","SOUTHERN",5
"2003-03","LOITERING","SOUTHERN",26
"2003-03","MISSING PERSON","SOUTHERN",28
"2003-03","NON-CRIMINAL","SOUTHERN",220
"2003-03","OTHER OFFENSES","SOUTHERN",355
"2003-03","PROSTITUTION","SOUTHERN",2
"2003-03","ROBBERY","SOUTHERN",45
"2003-03","RUNAWAY","SOUTHERN",2
"2003-03","SECONDARY CODES","SOUTHERN",10
"2003-03","SEX OFFENSES, FORCIBLE","SOUTHERN",13
"2003-03","STOLEN PROPERTY","SOUTHERN",17
"2003-03","SUSPICIOUS OCC","SOUTHERN",50
"2003-03","TRESPASS","SOUTHERN",34
"2003-03","VANDALISM","SOUTHERN",88
"2003-03","VEHICLE THEFT","SOUTHERN",155
"2003-03","WARRANTS","SOUTHERN",171
"2003-03","WEAPON LAWS","SOUTHERN",10
"2003-03","ARSON","TARAVAL",3
"2003-03","ASSAULT","TARAVAL",103
"2003-03","BAD CHECKS","TARAVAL",1
"2003-03","BRIBERY","TARAVAL",1
"2003-03","BURGLARY","TARAVAL",52
"2003-03","DISORDERLY CONDUCT","TARAVAL",5
"2003-03","DRIVING UNDER THE INFLUENCE","TARAVAL",3
"2003-03","DRUG/NARCOTIC","TARAVAL",16
"2003-03","DRUNKENNESS","TARAVAL",1
"2003-03","FORGERY/COUNTERFEITING","TARAVAL",19
"2003-03","FRAUD","TARAVAL",29
"2003-03","KIDNAPPING","TARAVAL",2
"2003-03","LARCENY/THEFT","TARAVAL",195
"2003-03","LOITERING","TARAVAL",1
"2003-03","MISSING PERSON","TARAVAL",59
"2003-03","NON-CRIMINAL","TARAVAL",102
"2003-03","OTHER OFFENSES","TARAVAL",108
"2003-03","ROBBERY","TARAVAL",22
"2003-03","RUNAWAY","TARAVAL",1
"2003-03","SECONDARY CODES","TARAVAL",16
"2003-03","SEX OFFENSES, FORCIBLE","TARAVAL",7
"2003-03","SEX OFFENSES, NON FORCIBLE","TARAVAL",1
"2003-03","STOLEN PROPERTY","TARAVAL",7
"2003-03","SUSPICIOUS OCC","TARAVAL",31
"2003-03","TRESPASS","TARAVAL",6
"2003-03","VANDALISM","TARAVAL",64
"2003-03","VEHICLE THEFT","TARAVAL",192
"2003-03","WARRANTS","TARAVAL",32
"2003-03","WEAPON LAWS","TARAVAL",15
"2003-03","ASSAULT","TENDERLOIN",115
"2003-03","BURGLARY","TENDERLOIN",16
"2003-03","DISORDERLY CONDUCT","TENDERLOIN",3
"2003-03","DRIVING UNDER THE INFLUENCE","TENDERLOIN",3
"2003-03","DRUG/NARCOTIC","TENDERLOIN",170
"2003-03","DRUNKENNESS","TENDERLOIN",9
"2003-03","EMBEZZLEMENT","TENDERLOIN",1
"2003-03","FORGERY/COUNTERFEITING","TENDERLOIN",6
"2003-03","FRAUD","TENDERLOIN",10
"2003-03","KIDNAPPING","TENDERLOIN",4
"2003-03","LARCENY/THEFT","TENDERLOIN",131
"2003-03","LIQUOR LAWS","TENDERLOIN",5
"2003-03","LOITERING","TENDERLOIN",3
"2003-03","MISSING PERSON","TENDERLOIN",15
"2003-03","NON-CRIMINAL","TENDERLOIN",71
"2003-03","OTHER OFFENSES","TENDERLOIN",167
"2003-03","PROSTITUTION","TENDERLOIN",74
"2003-03","ROBBERY","TENDERLOIN",30
"2003-03","RUNAWAY","TENDERLOIN",1
"2003-03","SECONDARY CODES","TENDERLOIN",7
"2003-03","SEX OFFENSES, FORCIBLE","TENDERLOIN",3
"2003-03","STOLEN PROPERTY","TENDERLOIN",2
"2003-03","SUICIDE","TENDERLOIN",2
"2003-03","SUSPICIOUS OCC","TENDERLOIN",32
"2003-03","TRESPASS","TENDERLOIN",10
"2003-03","VANDALISM","TENDERLOIN",36
"2003-03","VEHICLE THEFT","TENDERLOIN",17
"2003-03","WARRANTS","TENDERLOIN",130
"2003-03","WEAPON LAWS","TENDERLOIN",7
"2003-04","ARSON","BAYVIEW",3
"2003-04","ASSAULT","BAYVIEW",137
"2003-04","BRIBERY","BAYVIEW",1
"2003-04","BURGLARY","BAYVIEW",57
"2003-04","DISORDERLY CONDUCT","BAYVIEW",5
"2003-04","DRIVING UNDER THE INFLUENCE","BAYVIEW",2
"2003-04","DRUG/NARCOTIC","BAYVIEW",74
"2003-04","DRUNKENNESS","BAYVIEW",2
"2003-04","EMBEZZLEMENT","BAYVIEW",5
"2003-04","FAMILY OFFENSES","BAYVIEW",2
"2003-04","FORGERY/COUNTERFEITING","BAYVIEW",16
"2003-04","FRAUD","BAYVIEW",20
"2003-04","KIDNAPPING","BAYVIEW",4
"2003-04","LARCENY/THEFT","BAYVIEW",160
"2003-04","LIQUOR LAWS","BAYVIEW",6
"2003-04","LOITERING","BAYVIEW",2
"2003-04","MISSING PERSON","BAYVIEW",41
"2003-04","NON-CRIMINAL","BAYVIEW",90
"2003-04","OTHER OFFENSES","BAYVIEW",221
"2003-04","PROSTITUTION","BAYVIEW",2
"2003-04","ROBBERY","BAYVIEW",43
"2003-04","RUNAWAY","BAYVIEW",3
"2003-04","SECONDARY CODES","BAYVIEW",8
"2003-04","SEX OFFENSES, FORCIBLE","BAYVIEW",2
"2003-04","SEX OFFENSES, NON FORCIBLE","BAYVIEW",1
"2003-04","STOLEN PROPERTY","BAYVIEW",2
"2003-04","SUICIDE","BAYVIEW",2
"2003-04","SUSPICIOUS OCC","BAYVIEW",24
"2003-04","TRESPASS","BAYVIEW",5
"2003-04","VANDALISM","BAYVIEW",60
"2003-04","VEHICLE THEFT","BAYVIEW",202
"2003-04","WARRANTS","BAYVIEW",69
"2003-04","WEAPON LAWS","BAYVIEW",17
"2003-04","ASSAULT","CENTRAL",82
"2003-04","BAD CHECKS","CENTRAL",2
"2003-04","BRIBERY","CENTRAL",1
"2003-04","BURGLARY","CENTRAL",77
"2003-04","DISORDERLY CONDUCT","CENTRAL",6
"2003-04","DRIVING UNDER THE INFLUENCE","CENTRAL",1
"2003-04","DRUG/NARCOTIC","CENTRAL",41
"2003-04","DRUNKENNESS","CENTRAL",13
"2003-04","EMBEZZLEMENT","CENTRAL",1
"2003-04","EXTORTION","CENTRAL",2
"2003-04","FORGERY/COUNTERFEITING","CENTRAL",27
"2003-04","FRAUD","CENTRAL",44
"2003-04","KIDNAPPING","CENTRAL",3
"2003-04","LARCENY/THEFT","CENTRAL",301
"2003-04","LIQUOR LAWS","CENTRAL",7
"2003-04","LOITERING","CENTRAL",3
"2003-04","MISSING PERSON","CENTRAL",13
"2003-04","NON-CRIMINAL","CENTRAL",119
"2003-04","OTHER OFFENSES","CENTRAL",95
"2003-04","PROSTITUTION","CENTRAL",7
"2003-04","ROBBERY","CENTRAL",32
"2003-04","SECONDARY CODES","CENTRAL",19
"2003-04","SEX OFFENSES, FORCIBLE","CENTRAL",8
"2003-04","STOLEN PROPERTY","CENTRAL",7
"2003-04","SUSPICIOUS OCC","CENTRAL",29
"2003-04","TRESPASS","CENTRAL",13
"2003-04","VANDALISM","CENTRAL",42
"2003-04","VEHICLE THEFT","CENTRAL",119
"2003-04","WARRANTS","CENTRAL",55
"2003-04","WEAPON LAWS","CENTRAL",2
"2003-04","ARSON","INGLESIDE",2
"2003-04","ASSAULT","INGLESIDE",124
"2003-04","BAD CHECKS","INGLESIDE",1
"2003-04","BURGLARY","INGLESIDE",50
"2003-04","DISORDERLY CONDUCT","INGLESIDE",5
"2003-04","DRIVING UNDER THE INFLUENCE","INGLESIDE",1
"2003-04","DRUG/NARCOTIC","INGLESIDE",36
"2003-04","DRUNKENNESS","INGLESIDE",5
"2003-04","EMBEZZLEMENT","INGLESIDE",2
"2003-04","EXTORTION","INGLESIDE",2
"2003-04","FAMILY OFFENSES","INGLESIDE",3
"2003-04","FORGERY/COUNTERFEITING","INGLESIDE",28
"2003-04","FRAUD","INGLESIDE",26
"2003-04","KIDNAPPING","INGLESIDE",1
"2003-04","LARCENY/THEFT","INGLESIDE",146
"2003-04","LIQUOR LAWS","INGLESIDE",3
"2003-04","LOITERING","INGLESIDE",1
"2003-04","MISSING PERSON","INGLESIDE",52
"2003-04","NON-CRIMINAL","INGLESIDE",91
"2003-04","OTHER OFFENSES","INGLESIDE",166
"2003-04","PROSTITUTION","INGLESIDE",1
"2003-04","ROBBERY","INGLESIDE",39
"2003-04","RUNAWAY","INGLESIDE",2
"2003-04","SECONDARY CODES","INGLESIDE",14
"2003-04","SEX OFFENSES, FORCIBLE","INGLESIDE",7
"2003-04","STOLEN PROPERTY","INGLESIDE",5
"2003-04","SUICIDE","INGLESIDE",3
"2003-04","SUSPICIOUS OCC","INGLESIDE",39
"2003-04","TRESPASS","INGLESIDE",5
"2003-04","VANDALISM","INGLESIDE",65
"2003-04","VEHICLE THEFT","INGLESIDE",188
"2003-04","WARRANTS","INGLESIDE",50
"2003-04","WEAPON LAWS","INGLESIDE",22
"2003-04","ASSAULT","MISSION",148
"2003-04","BAD CHECKS","MISSION",1
"2003-04","BURGLARY","MISSION",69
"2003-04","DISORDERLY CONDUCT","MISSION",12
"2003-04","DRIVING UNDER THE INFLUENCE","MISSION",3
"2003-04","DRUG/NARCOTIC","MISSION",166
"2003-04","DRUNKENNESS","MISSION",6
"2003-04","EMBEZZLEMENT","MISSION",1
"2003-04","FAMILY OFFENSES","MISSION",1
"2003-04","FORGERY/COUNTERFEITING","MISSION",34
"2003-04","FRAUD","MISSION",30
"2003-04","KIDNAPPING","MISSION",2
"2003-04","LARCENY/THEFT","MISSION",268
"2003-04","LIQUOR LAWS","MISSION",4
"2003-04","LOITERING","MISSION",3
"2003-04","MISSING PERSON","MISSION",40
"2003-04","NON-CRIMINAL","MISSION",185
"2003-04","OTHER OFFENSES","MISSION",240
"2003-04","PROSTITUTION","MISSION",50
"2003-04","ROBBERY","MISSION",47
"2003-04","RUNAWAY","MISSION",7
"2003-04","SECONDARY CODES","MISSION",10
"2003-04","SEX OFFENSES, FORCIBLE","MISSION",9
"2003-04","STOLEN PROPERTY","MISSION",9
"2003-04","SUSPICIOUS OCC","MISSION",38
"2003-04","TRESPASS","MISSION",26
"2003-04","VANDALISM","MISSION",62
"2003-04","VEHICLE THEFT","MISSION",165
"2003-04","WARRANTS","MISSION",123
"2003-04","WEAPON LAWS","MISSION",10
"2003-04","ARSON","NORTHERN",1
"2003-04","ASSAULT","NORTHERN",106
"2003-04","BAD CHECKS","NORTHERN",3
"2003-04","BURGLARY","NORTHERN",79
"2003-04","DISORDERLY CONDUCT","NORTHERN",18
"2003-04","DRIVING UNDER THE INFLUENCE","NORTHERN",5
"2003-04","DRUG/NARCOTIC","NORTHERN",61
"2003-04","DRUNKENNESS","NORTHERN",6
"2003-04","EMBEZZLEMENT","NORTHERN",6
"2003-04","EXTORTION","NORTHERN",1
"2003-04","FAMILY OFFENSES","NORTHERN",1
"2003-04","FORGERY/COUNTERFEITING","NORTHERN",26
"2003-04","FRAUD","NORTHERN",49
"2003-04","KIDNAPPING","NORTHERN",1
"2003-04","LARCENY/THEFT","NORTHERN",393
"2003-04","LIQUOR LAWS","NORTHERN",1
"2003-04","LOITERING","NORTHERN",5
"2003-04","MISSING PERSON","NORTHERN",23
"2003-04","NON-CRIMINAL","NORTHERN",112
"2003-04","OTHER OFFENSES","NORTHERN",151
"2003-04","PROSTITUTION","NORTHERN",54
"2003-04","ROBBERY","NORTHERN",27
"2003-04","SECONDARY CODES","NORTHERN",9
"2003-04","SEX OFFENSES, FORCIBLE","NORTHERN",8
"2003-04","STOLEN PROPERTY","NORTHERN",8
"2003-04","SUSPICIOUS OCC","NORTHERN",35
"2003-04","TRESPASS","NORTHERN",9
"2003-04","VANDALISM","NORTHERN",66
"2003-04","VEHICLE THEFT","NORTHERN",202
"2003-04","WARRANTS","NORTHERN",68
"2003-04","WEAPON LAWS","NORTHERN",9
"2003-04","ARSON","PARK",1
"2003-04","ASSAULT","PARK",52
"2003-04","BURGLARY","PARK",41
"2003-04","DISORDERLY CONDUCT","PARK",1
"2003-04","DRIVING UNDER THE INFLUENCE","PARK",3
"2003-04","DRUG/NARCOTIC","PARK",56
"2003-04","DRUNKENNESS","PARK",2
"2003-04","EMBEZZLEMENT","PARK",2
"2003-04","FAMILY OFFENSES","PARK",2
"2003-04","FORGERY/COUNTERFEITING","PARK",7
"2003-04","FRAUD","PARK",20
"2003-04","KIDNAPPING","PARK",1
"2003-04","LARCENY/THEFT","PARK",113
"2003-04","MISSING PERSON","PARK",43
"2003-04","NON-CRIMINAL","PARK",53
"2003-04","OTHER OFFENSES","PARK",69
"2003-04","ROBBERY","PARK",14
"2003-04","RUNAWAY","PARK",16
"2003-04","SECONDARY CODES","PARK",5
"2003-04","SEX OFFENSES, FORCIBLE","PARK",8
"2003-04","SEX OFFENSES, NON FORCIBLE","PARK",1
"2003-04","STOLEN PROPERTY","PARK",3
"2003-04","SUSPICIOUS OCC","PARK",16
"2003-04","TRESPASS","PARK",9
"2003-04","VANDALISM","PARK",39
"2003-04","VEHICLE THEFT","PARK",144
"2003-04","WARRANTS","PARK",29
"2003-04","WEAPON LAWS","PARK",9
"2003-04","ARSON","RICHMOND",3
"2003-04","ASSAULT","RICHMOND",51
"2003-04","BAD CHECKS","RICHMOND",1
"2003-04","BURGLARY","RICHMOND",43
"2003-04","DISORDERLY CONDUCT","RICHMOND",1
"2003-04","DRIVING UNDER THE INFLUENCE","RICHMOND",3
"2003-04","DRUG/NARCOTIC","RICHMOND",10
"2003-04","DRUNKENNESS","RICHMOND",1
"2003-04","FAMILY OFFENSES","RICHMOND",2
"2003-04","FORGERY/COUNTERFEITING","RICHMOND",13
"2003-04","FRAUD","RICHMOND",22
"2003-04","KIDNAPPING","RICHMOND",1
"2003-04","LARCENY/THEFT","RICHMOND",129
"2003-04","MISSING PERSON","RICHMOND",11
"2003-04","NON-CRIMINAL","RICHMOND",79
"2003-04","OTHER OFFENSES","RICHMOND",62
"2003-04","ROBBERY","RICHMOND",13
"2003-04","RUNAWAY","RICHMOND",1
"2003-04","SECONDARY CODES","RICHMOND",3
"2003-04","SEX OFFENSES, FORCIBLE","RICHMOND",3
"2003-04","STOLEN PROPERTY","RICHMOND",4
"2003-04","SUSPICIOUS OCC","RICHMOND",31
"2003-04","TRESPASS","RICHMOND",7
"2003-04","VANDALISM","RICHMOND",38
"2003-04","VEHICLE THEFT","RICHMOND",92
"2003-04","WARRANTS","RICHMOND",19
"2003-04","WEAPON LAWS","RICHMOND",10
"2003-04","ARSON","SOUTHERN",2
"2003-04","ASSAULT","SOUTHERN",167
"2003-04","BAD CHECKS","SOUTHERN",4
"2003-04","BURGLARY","SOUTHERN",76
"2003-04","DISORDERLY CONDUCT","SOUTHERN",10
